date,date,TMAX,TMIN,TAVG
2/6/1970,2/6/1970,7.2,-2.2,2.5
2/7/1970,2/7/1970,3.9,-1.7,1.1
2/8/1970,2/8/1970,2.2,0,1.1
2/9/1970,2/9/1970,1.1,-1.1,0
2/10/1970,2/10/1970,1.7,-9.4,-3.85
2/11/1970,2/11/1970,0.6,-2.8,-1.1
2/12/1970,2/12/1970,-1.1,-10.6,-5.85
2/13/1970,2/13/1970,-3.3,-17.2,-10.25
2/14/1970,2/14/1970,-5.6,-12.2,-8.9
2/15/1970,2/15/1970,-1.1,-7.2,-4.15
2/16/1970,2/16/1970,0.6,-12.2,-5.8
2/17/1970,2/17/1970,6.7,-5.6,0.55
2/18/1970,2/18/1970,6.1,1.7,3.9
2/19/1970,2/19/1970,6.1,-9.4,-1.65
2/20/1970,2/20/1970,-2.8,-14.4,-8.6
2/21/1970,2/21/1970,10,-10.6,-0.3
2/22/1970,2/22/1970,9.4,1.7,5.55
2/23/1970,2/23/1970,8.9,-3.9,2.5
2/24/1970,2/24/1970,11.7,-2.2,4.75
2/25/1970,2/25/1970,9.4,-7.2,1.1
2/26/1970,2/26/1970,5,-11.1,-3.05
2/27/1970,2/27/1970,5.6,-2.8,1.4
2/28/1970,2/28/1970,5.6,-6.1,-0.25
3/1/1970,3/1/1970,11.1,0.6,5.85
3/2/1970,3/2/1970,11.1,6.1,8.6
3/3/1970,3/3/1970,13.3,10,11.65
3/4/1970,3/4/1970,13.9,2.8,8.35
3/5/1970,3/5/1970,9.4,-2.8,3.3
3/6/1970,3/6/1970,11.7,-1.7,5
3/7/1970,3/7/1970,12.8,-2.2,5.3
3/8/1970,3/8/1970,13.9,-2.2,5.85
3/9/1970,3/9/1970,7.8,-3.3,2.25
3/10/1970,3/10/1970,2.2,-3.9,-0.85
3/11/1970,3/11/1970,1.1,-6.1,-2.5
3/12/1970,3/12/1970,3.3,-3.3,0
3/13/1970,3/13/1970,2.2,-6.1,-1.95
3/14/1970,3/14/1970,1.1,-7.8,-3.35
3/15/1970,3/15/1970,1.1,-8.3,-3.6
3/16/1970,3/16/1970,4.4,-7.8,-1.7
3/17/1970,3/17/1970,3.9,-2.8,0.55
3/18/1970,3/18/1970,2.2,-1.1,0.55
3/19/1970,3/19/1970,6.7,0,3.35
3/20/1970,3/20/1970,6.1,0,3.05
3/21/1970,3/21/1970,10.6,-2.8,3.9
3/22/1970,3/22/1970,11.1,0,5.55
3/23/1970,3/23/1970,10,-1.7,4.15
3/24/1970,3/24/1970,8.9,-1.7,3.6
3/25/1970,3/25/1970,8.3,0.6,4.45
3/26/1970,3/26/1970,5.6,-1.7,1.95
3/27/1970,3/27/1970,7.8,-0.6,3.6
3/28/1970,3/28/1970,6.7,-5.6,0.55
3/29/1970,3/29/1970,4.4,-7.2,-1.4
3/30/1970,3/30/1970,7.8,-3.9,1.95
3/31/1970,3/31/1970,10,-2.2,3.9
4/1/1970,4/1/1970,8.9,0.6,4.75
4/2/1970,4/2/1970,6.7,-1.1,2.8
4/3/1970,4/3/1970,7.8,-1.1,3.35
4/4/1970,4/4/1970,7.2,-1.1,3.05
4/5/1970,4/5/1970,12.2,-3.3,4.45
4/6/1970,4/6/1970,12.2,2.2,7.2
4/7/1970,4/7/1970,17.8,-1.1,8.35
4/8/1970,4/8/1970,21.7,5,13.35
4/9/1970,4/9/1970,22.2,-2.2,10
4/10/1970,4/10/1970,16.7,0,8.35
4/11/1970,4/11/1970,22.8,1.1,11.95
4/12/1970,4/12/1970,22.2,4.4,13.3
4/13/1970,4/13/1970,21.1,5.6,13.35
4/14/1970,4/14/1970,13.3,4.4,8.85
4/15/1970,4/15/1970,18.3,2.8,10.55
4/16/1970,4/16/1970,21.7,11.1,16.4
4/17/1970,4/17/1970,20.6,10.6,15.6
4/18/1970,4/18/1970,16.1,5,10.55
4/19/1970,4/19/1970,16.1,7.2,11.65
4/20/1970,4/20/1970,17.2,6.1,11.65
4/21/1970,4/21/1970,15,4.4,9.7
4/22/1970,4/22/1970,24.4,8.3,16.35
4/23/1970,4/23/1970,24.4,5,14.7
4/24/1970,4/24/1970,20,7.8,13.9
4/25/1970,4/25/1970,22.8,10.6,16.7
4/26/1970,4/26/1970,23.9,11.1,17.5
4/27/1970,4/27/1970,24.4,13.9,19.15
4/28/1970,4/28/1970,30,15.6,22.8
4/29/1970,4/29/1970,30,17.2,23.6
4/30/1970,4/30/1970,28.3,17.2,22.75
5/1/1970,5/1/1970,24.4,13.3,18.85
5/2/1970,5/2/1970,18.9,3.3,11.1
5/3/1970,5/3/1970,20.6,3.3,11.95
5/4/1970,5/4/1970,23.3,10,16.65
5/5/1970,5/5/1970,23.3,6.7,15
5/6/1970,5/6/1970,16.1,1.7,8.9
5/7/1970,5/7/1970,26.7,6.1,16.4
5/8/1970,5/8/1970,29.4,14.4,21.9
5/9/1970,5/9/1970,28.9,13.9,21.4
5/10/1970,5/10/1970,26.7,13.3,20
5/11/1970,5/11/1970,26.7,14.4,20.55
5/12/1970,5/12/1970,28.9,17.8,23.35
5/13/1970,5/13/1970,28.9,11.1,20
5/14/1970,5/14/1970,23.3,10,16.65
5/15/1970,5/15/1970,23.3,11.1,17.2
5/16/1970,5/16/1970,16.1,7.8,11.95
5/17/1970,5/17/1970,20.6,6.7,13.65
5/18/1970,5/18/1970,27.2,8.9,18.05
5/19/1970,5/19/1970,30,16.1,23.05
5/20/1970,5/20/1970,30.6,16.1,23.35
5/21/1970,5/21/1970,32.8,17.2,25
5/22/1970,5/22/1970,32.2,18.3,25.25
5/23/1970,5/23/1970,31.1,16.1,23.6
5/24/1970,5/24/1970,30,17.2,23.6
5/25/1970,5/25/1970,30,18.3,24.15
5/26/1970,5/26/1970,23.3,8.9,16.1
5/27/1970,5/27/1970,26.7,8.3,17.5
5/28/1970,5/28/1970,27.8,13.9,20.85
5/29/1970,5/29/1970,27.8,17.8,22.8
5/30/1970,5/30/1970,26.1,17.8,21.95
5/31/1970,5/31/1970,27.2,18.9,23.05
6/1/1970,6/1/1970,25.6,18.3,21.95
6/2/1970,6/2/1970,25.6,14.4,20
6/3/1970,6/3/1970,15.6,9.4,12.5
6/4/1970,6/4/1970,18.3,11.1,14.7
6/5/1970,6/5/1970,18.3,12.2,15.25
6/6/1970,6/6/1970,25,11.7,18.35
6/7/1970,6/7/1970,28.3,12.8,20.55
6/8/1970,6/8/1970,29.4,15.6,22.5
6/9/1970,6/9/1970,30,15.6,22.8
6/10/1970,6/10/1970,31.1,17.8,24.45
6/11/1970,6/11/1970,32.2,17.2,24.7
6/12/1970,6/12/1970,32.2,18.3,25.25
6/13/1970,6/13/1970,30.6,18.9,24.75
6/14/1970,6/14/1970,31.1,21.1,26.1
6/15/1970,6/15/1970,28.3,17.2,22.75
6/16/1970,6/16/1970,30,18.9,24.45
6/17/1970,6/17/1970,29.4,22.2,25.8
6/18/1970,6/18/1970,30,22.2,26.1
6/19/1970,6/19/1970,27.2,15,21.1
6/20/1970,6/20/1970,25,10.6,17.8
6/21/1970,6/21/1970,24.4,12.2,18.3
6/22/1970,6/22/1970,26.1,10.6,18.35
6/23/1970,6/23/1970,27.8,13.3,20.55
6/24/1970,6/24/1970,31.1,18.3,24.7
6/25/1970,6/25/1970,31.1,18.9,25
6/26/1970,6/26/1970,27.8,17.8,22.8
6/27/1970,6/27/1970,26.7,9.4,18.05
6/28/1970,6/28/1970,28.9,15,21.95
6/29/1970,6/29/1970,33.3,17.8,25.55
7/1/1970,7/1/1970,36.7,21.1,28.9
7/2/1970,7/2/1970,37.2,23.3,30.25
7/3/1970,7/3/1970,36.7,18.3,27.5
7/4/1970,7/4/1970,29.4,13.9,21.65
7/5/1970,7/5/1970,26.1,13.3,19.7
7/6/1970,7/6/1970,28.3,13.3,20.8
7/7/1970,7/7/1970,29.4,18.9,24.15
7/8/1970,7/8/1970,29.4,19.4,24.4
7/9/1970,7/9/1970,28.3,13.9,21.1
7/10/1970,7/10/1970,28.9,12.2,20.55
7/11/1970,7/11/1970,31.1,18.9,25
7/12/1970,7/12/1970,32.8,18.9,25.85
7/13/1970,7/13/1970,32.8,18.9,25.85
7/14/1970,7/14/1970,33.3,22.2,27.75
7/15/1970,7/15/1970,33.3,18.9,26.1
7/16/1970,7/16/1970,28.9,14.4,21.65
7/17/1970,7/17/1970,30,17.8,23.9
7/18/1970,7/18/1970,30.6,18.3,24.45
7/19/1970,7/19/1970,28.9,18.9,23.9
7/20/1970,7/20/1970,26.1,13.3,19.7
7/21/1970,7/21/1970,25.6,9.4,17.5
7/22/1970,7/22/1970,23.9,12.2,18.05
7/23/1970,7/23/1970,25,15,20
7/24/1970,7/24/1970,30.6,17.2,23.9
7/25/1970,7/25/1970,31.7,20.6,26.15
7/26/1970,7/26/1970,31.1,19.4,25.25
7/27/1970,7/27/1970,31.7,21.1,26.4
7/28/1970,7/28/1970,32.8,21.7,27.25
7/29/1970,7/29/1970,33.3,21.1,27.2
7/30/1970,7/30/1970,33.3,20.6,26.95
7/31/1970,7/31/1970,33.9,23.3,28.6
8/1/1970,8/1/1970,33.9,21.1,27.5
8/2/1970,8/2/1970,30,17.2,23.6
8/3/1970,8/3/1970,29.4,20.6,25
8/4/1970,8/4/1970,27.8,13.3,20.55
8/5/1970,8/5/1970,22.8,16.7,19.75
8/6/1970,8/6/1970,27.8,15,21.4
8/7/1970,8/7/1970,27.8,15,21.4
8/8/1970,8/8/1970,28.3,17.8,23.05
8/9/1970,8/9/1970,28.3,17.2,22.75
8/10/1970,8/10/1970,28.3,17.8,23.05
8/11/1970,8/11/1970,28.3,17.2,22.75
8/12/1970,8/12/1970,28.9,16.7,22.8
8/13/1970,8/13/1970,30,16.1,23.05
8/14/1970,8/14/1970,30.6,18.9,24.75
8/15/1970,8/15/1970,32.2,19.4,25.8
8/16/1970,8/16/1970,32.2,18.9,25.55
8/17/1970,8/17/1970,28.3,15,21.65
8/18/1970,8/18/1970,30.6,18.3,24.45
8/19/1970,8/19/1970,31.7,21.1,26.4
8/20/1970,8/20/1970,32.2,19.4,25.8
8/21/1970,8/21/1970,26.1,11.7,18.9
8/22/1970,8/22/1970,25.6,15.6,20.6
8/23/1970,8/23/1970,25,13.9,19.45
8/24/1970,8/24/1970,26.1,12.8,19.45
8/25/1970,8/25/1970,28.9,13.9,21.4
8/26/1970,8/26/1970,29.4,17.2,23.3
8/27/1970,8/27/1970,31.1,17.2,24.15
8/28/1970,8/28/1970,32.2,17.2,24.7
8/29/1970,8/29/1970,32.2,20,26.1
8/30/1970,8/30/1970,33.3,22.2,27.75
8/31/1970,8/31/1970,32.8,17.8,25.3
9/1/1970,9/1/1970,28.9,14.4,21.65
9/2/1970,9/2/1970,30,17.8,23.9
9/3/1970,9/3/1970,30.6,19.4,25
9/4/1970,9/4/1970,26.1,17.2,21.65
9/5/1970,9/5/1970,27.8,13.3,20.55
9/6/1970,9/6/1970,27.2,20,23.6
9/7/1970,9/7/1970,33.9,21.7,27.8
9/8/1970,9/8/1970,33.9,16.7,25.3
9/9/1970,9/9/1970,30,15,22.5
9/10/1970,9/10/1970,30,13.3,21.65
9/11/1970,9/11/1970,23.9,7.2,15.55
9/12/1970,9/12/1970,26.1,12.8,19.45
9/13/1970,9/13/1970,26.7,14.4,20.55
9/14/1970,9/14/1970,22.8,11.1,16.95
9/15/1970,9/15/1970,31.7,19.4,25.55
9/16/1970,9/16/1970,31.1,14.4,22.75
9/17/1970,9/17/1970,30.6,16.1,23.35
9/18/1970,9/18/1970,27.8,17.8,22.8
9/19/1970,9/19/1970,28.3,12.2,20.25
9/20/1970,9/20/1970,31.1,18.9,25
9/21/1970,9/21/1970,33.3,22.2,27.75
9/22/1970,9/22/1970,32.2,17.8,25
9/23/1970,9/23/1970,30,14.4,22.2
9/24/1970,9/24/1970,27.2,16.7,21.95
9/25/1970,9/25/1970,28.3,12.8,20.55
9/26/1970,9/26/1970,28.3,10,19.15
9/27/1970,9/27/1970,19.4,4.4,11.9
9/28/1970,9/28/1970,18.9,3.9,11.4
9/29/1970,9/29/1970,23.9,5.6,14.75
9/30/1970,9/30/1970,23.9,10.6,17.25
10/1/1970,10/1/1970,22.8,5.6,14.2
10/2/1970,10/2/1970,25,12.8,18.9
10/3/1970,10/3/1970,25,7.8,16.4
10/4/1970,10/4/1970,21.1,1.7,11.4
10/5/1970,10/5/1970,25.6,11.7,18.65
10/6/1970,10/6/1970,25,11.7,18.35
10/7/1970,10/7/1970,27.2,15.6,21.4
10/8/1970,10/8/1970,26.1,16.1,21.1
10/9/1970,10/9/1970,20,13.9,16.95
10/10/1970,10/10/1970,15,1.7,8.35
10/11/1970,10/11/1970,18.3,3.9,11.1
10/12/1970,10/12/1970,17.8,11.7,14.75
10/13/1970,10/13/1970,18.3,15,16.65
10/14/1970,10/14/1970,18.9,11.7,15.3
10/15/1970,10/15/1970,13.3,5.6,9.45
10/16/1970,10/16/1970,12.8,-1.1,5.85
10/17/1970,10/17/1970,15,1.7,8.35
10/18/1970,10/18/1970,17.8,1.7,9.75
10/19/1970,10/19/1970,17.2,3.3,10.25
10/20/1970,10/20/1970,13.9,8.3,11.1
10/21/1970,10/21/1970,11.7,7.2,9.45
10/22/1970,10/22/1970,16.1,3.9,10
10/23/1970,10/23/1970,20,13.3,16.65
10/24/1970,10/24/1970,19.4,10,14.7
10/25/1970,10/25/1970,19.4,8.9,14.15
10/26/1970,10/26/1970,21.1,8.9,15
10/27/1970,10/27/1970,20,9.4,14.7
10/28/1970,10/28/1970,16.7,8.3,12.5
10/29/1970,10/29/1970,15.6,2.8,9.2
10/30/1970,10/30/1970,17.2,6.7,11.95
10/31/1970,10/31/1970,14.4,3.9,9.15
11/1/1970,11/1/1970,12.2,2.8,7.5
11/2/1970,11/2/1970,8.3,2.2,5.25
11/3/1970,11/3/1970,7.2,-1.1,3.05
11/4/1970,11/4/1970,7.2,0,3.6
11/5/1970,11/5/1970,8.9,0,4.45
11/6/1970,11/6/1970,15,0.6,7.8
11/7/1970,11/7/1970,14.4,0.6,7.5
11/8/1970,11/8/1970,14.4,1.7,8.05
11/9/1970,11/9/1970,13.3,8.9,11.1
11/10/1970,11/10/1970,13.3,6.1,9.7
11/11/1970,11/11/1970,8.3,4.4,6.35
11/12/1970,11/12/1970,12.8,2.8,7.8
11/13/1970,11/13/1970,10.6,4.4,7.5
11/14/1970,11/14/1970,10,2.2,6.1
11/15/1970,11/15/1970,2.8,-1.7,0.55
11/16/1970,11/16/1970,6.1,-5.6,0.25
11/17/1970,11/17/1970,8.3,-0.6,3.85
11/18/1970,11/18/1970,12.2,2.2,7.2
11/19/1970,11/19/1970,10,0,5
11/20/1970,11/20/1970,10.6,2.8,6.7
11/21/1970,11/21/1970,11.1,-1.1,5
11/22/1970,11/22/1970,10,-2.8,3.6
11/23/1970,11/23/1970,-2.2,-12.8,-7.5
11/24/1970,11/24/1970,-5,-11.7,-8.35
11/25/1970,11/25/1970,5.6,-7.2,-0.8
11/26/1970,11/26/1970,10.6,0.6,5.6
11/27/1970,11/27/1970,12.2,5,8.6
11/28/1970,11/28/1970,6.1,3.3,4.7
11/29/1970,11/29/1970,11.7,4.4,8.05
11/30/1970,11/30/1970,10.6,5,7.8
12/1/1970,12/1/1970,20,5,12.5
12/2/1970,12/2/1970,16.7,1.7,9.2
12/3/1970,12/3/1970,20,7.8,13.9
12/4/1970,12/4/1970,18.3,-1.7,8.3
12/5/1970,12/5/1970,6.7,-1.1,2.8
12/6/1970,12/6/1970,2.8,-11.1,-4.15
12/7/1970,12/7/1970,1.7,-8.3,-3.3
12/8/1970,12/8/1970,10.6,-1.7,4.45
12/9/1970,12/9/1970,11.1,6.7,8.9
12/10/1970,12/10/1970,7.2,-2.2,2.5
12/11/1970,12/11/1970,11.1,2.2,6.65
12/12/1970,12/12/1970,3.3,1.1,2.2
12/13/1970,12/13/1970,1.7,-1.1,0.3
12/14/1970,12/14/1970,3.3,-3.3,0
12/15/1970,12/15/1970,6.7,-5.6,0.55
12/16/1970,12/16/1970,5,1.7,3.35
12/17/1970,12/17/1970,2.2,1.1,1.65
12/18/1970,12/18/1970,8.9,1.1,5
12/19/1970,12/19/1970,10.6,-1.1,4.75
12/20/1970,12/20/1970,0.6,-8.3,-3.85
12/21/1970,12/21/1970,0,-2.8,-1.4
12/22/1970,12/22/1970,1.7,-1.1,0.3
12/23/1970,12/23/1970,3.9,-3.3,0.3
12/24/1970,12/24/1970,-2.2,-12.2,-7.2
12/25/1970,12/25/1970,-2.8,-10.6,-6.7
12/26/1970,12/26/1970,1.7,-12.8,-5.55
12/27/1970,12/27/1970,1.7,-8.9,-3.6
12/28/1970,12/28/1970,-1.1,-12.8,-6.95
12/29/1970,12/29/1970,-1.1,-10.6,-5.85
12/30/1970,12/30/1970,-1.7,-9.4,-5.55
12/31/1970,12/31/1970,2.8,-5,-1.1
1/1/1971,1/1/1971,6.1,-3.9,1.1
1/2/1971,1/2/1971,3.3,-2.2,0.55
1/3/1971,1/3/1971,3.3,-1.7,0.8
1/4/1971,1/4/1971,7.8,-5,1.4
1/5/1971,1/5/1971,-4.4,-14.4,-9.4
1/6/1971,1/6/1971,-8.9,-17.8,-13.35
1/7/1971,1/7/1971,-6.1,-17.8,-11.95
1/8/1971,1/8/1971,-2.8,-17.8,-10.3
1/9/1971,1/9/1971,1.7,-11.1,-4.7
1/10/1971,1/10/1971,1.7,-6.1,-2.2
1/11/1971,1/11/1971,1.7,-3.9,-1.1
1/12/1971,1/12/1971,-0.6,-7.2,-3.9
1/13/1971,1/13/1971,1.1,-3.3,-1.1
1/14/1971,1/14/1971,2.2,-6.1,-1.95
1/15/1971,1/15/1971,-3.9,-10.6,-7.25
1/16/1971,1/16/1971,-5.6,-12.8,-9.2
1/17/1971,1/17/1971,-3.9,-8.9,-6.4
1/18/1971,1/18/1971,-4.4,-12.2,-8.3
1/19/1971,1/19/1971,-6.7,-16.1,-11.4
1/20/1971,1/20/1971,-1.7,-16.1,-8.9
1/21/1971,1/21/1971,6.1,-2.8,1.65
1/22/1971,1/22/1971,7.2,-6.7,0.25
1/23/1971,1/23/1971,4.4,-9.4,-2.5
1/24/1971,1/24/1971,8.3,-2.8,2.75
1/25/1971,1/25/1971,7.2,-3.3,1.95
1/26/1971,1/26/1971,4.4,-9.4,-2.5
1/27/1971,1/27/1971,-8.3,-18.9,-13.6
1/28/1971,1/28/1971,-8.9,-20,-14.45
1/29/1971,1/29/1971,7.8,-11.7,-1.95
1/30/1971,1/30/1971,8.9,-12.8,-1.95
1/31/1971,1/31/1971,-11.1,-17.8,-14.45
2/1/1971,2/1/1971,-9.4,-16.7,-13.05
2/2/1971,2/2/1971,-7.2,-20,-13.6
2/3/1971,2/3/1971,-1.7,-9.4,-5.55
2/4/1971,2/4/1971,5,-2.2,1.4
2/5/1971,2/5/1971,10,-5,2.5
2/6/1971,2/6/1971,-0.6,-7.2,-3.9
2/7/1971,2/7/1971,-1.1,-9.4,-5.25
2/8/1971,2/8/1971,-5,-15,-10
2/9/1971,2/9/1971,-7.8,-20,-13.9
2/10/1971,2/10/1971,2.8,-12.2,-4.7
2/11/1971,2/11/1971,5,-1.7,1.65
2/12/1971,2/12/1971,4.4,-3.9,0.25
2/13/1971,2/13/1971,-2.8,-11.1,-6.95
2/14/1971,2/14/1971,-3.3,-12.8,-8.05
2/15/1971,2/15/1971,1.7,-3.9,-1.1
2/16/1971,2/16/1971,3.3,-5,-0.85
2/17/1971,2/17/1971,9.4,1.7,5.55
2/18/1971,2/18/1971,14.4,1.7,8.05
2/19/1971,2/19/1971,13.9,6.1,10
2/20/1971,2/20/1971,12.8,1.7,7.25
2/21/1971,2/21/1971,2.8,-0.6,1.1
2/22/1971,2/22/1971,6.7,0,3.35
2/23/1971,2/23/1971,2.8,-2.2,0.3
2/24/1971,2/24/1971,5,-1.7,1.65
2/25/1971,2/25/1971,11.7,-0.6,5.55
2/26/1971,2/26/1971,13.3,5,9.15
2/27/1971,2/27/1971,14.4,1.7,8.05
2/28/1971,2/28/1971,6.1,-1.7,2.2
3/1/1971,3/1/1971,6.7,-1.7,2.5
3/2/1971,3/2/1971,6.7,-3.9,1.4
3/3/1971,3/3/1971,1.7,-6.7,-2.5
3/4/1971,3/4/1971,3.3,-7.8,-2.25
3/5/1971,3/5/1971,11.1,-1.1,5
3/6/1971,3/6/1971,10.6,-0.6,5
3/7/1971,3/7/1971,1.1,-4.4,-1.65
3/8/1971,3/8/1971,0.6,-7.2,-3.3
3/9/1971,3/9/1971,2.8,-6.1,-1.65
3/10/1971,3/10/1971,3.3,0,1.65
3/11/1971,3/11/1971,1.7,-2.2,-0.25
3/12/1971,3/12/1971,17.2,-3.3,6.95
3/13/1971,3/13/1971,12.8,0,6.4
3/14/1971,3/14/1971,20,6.1,13.05
3/15/1971,3/15/1971,20,4.4,12.2
3/16/1971,3/16/1971,7.8,-3.3,2.25
3/17/1971,3/17/1971,6.1,-4.4,0.85
3/18/1971,3/18/1971,6.7,0.6,3.65
3/19/1971,3/19/1971,7.2,0,3.6
3/20/1971,3/20/1971,5,-2.2,1.4
3/21/1971,3/21/1971,14.4,-1.1,6.65
3/22/1971,3/22/1971,13.9,-0.6,6.65
3/23/1971,3/23/1971,3.3,-6.1,-1.4
3/24/1971,3/24/1971,1.7,-7.2,-2.75
3/25/1971,3/25/1971,3.9,-3.9,0
3/26/1971,3/26/1971,7.8,-2.8,2.5
3/27/1971,3/27/1971,12.2,-0.6,5.8
3/28/1971,3/28/1971,14.4,4.4,9.4
3/29/1971,3/29/1971,13.9,2.8,8.35
3/30/1971,3/30/1971,15.6,-3.9,5.85
3/31/1971,3/31/1971,22.2,5.6,13.9
4/1/1971,4/1/1971,20.6,3.9,12.25
4/2/1971,4/2/1971,6.7,0.6,3.65
4/3/1971,4/3/1971,9.4,-1.7,3.85
4/4/1971,4/4/1971,9.4,0,4.7
4/5/1971,4/5/1971,7.2,-2.8,2.2
4/6/1971,4/6/1971,11.7,0.6,6.15
4/7/1971,4/7/1971,19.4,-2.8,8.3
4/8/1971,4/8/1971,22.8,2.2,12.5
4/9/1971,4/9/1971,22.2,12.2,17.2
4/10/1971,4/10/1971,20,1.7,10.85
4/11/1971,4/11/1971,25.6,3.9,14.75
4/12/1971,4/12/1971,28.9,13.3,21.1
4/13/1971,4/13/1971,28.3,6.7,17.5
4/14/1971,4/14/1971,15,0,7.5
4/15/1971,4/15/1971,21.1,2.8,11.95
4/16/1971,4/16/1971,26.1,6.7,16.4
4/17/1971,4/17/1971,25.6,12.8,19.2
4/18/1971,4/18/1971,24.4,10,17.2
4/19/1971,4/19/1971,26.7,10,18.35
4/20/1971,4/20/1971,28.9,13.3,21.1
4/21/1971,4/21/1971,27.8,7.2,17.5
4/22/1971,4/22/1971,17.8,0.6,9.2
4/23/1971,4/23/1971,20,2.2,11.1
4/24/1971,4/24/1971,20,1.7,10.85
4/25/1971,4/25/1971,21.7,3.3,12.5
4/26/1971,4/26/1971,22.2,3.9,13.05
4/27/1971,4/27/1971,18.9,5,11.95
4/28/1971,4/28/1971,15.6,7.2,11.4
4/29/1971,4/29/1971,14.4,2.2,8.3
4/30/1971,4/30/1971,17.8,0.6,9.2
5/1/1971,5/1/1971,20,10.6,15.3
5/2/1971,5/2/1971,19.4,8.3,13.85
5/3/1971,5/3/1971,16.7,1.1,8.9
5/4/1971,5/4/1971,19.4,3.3,11.35
5/5/1971,5/5/1971,23.9,8.3,16.1
5/6/1971,5/6/1971,21.7,11.1,16.4
5/7/1971,5/7/1971,17.8,10.6,14.2
5/8/1971,5/8/1971,21.1,6.1,13.6
5/9/1971,5/9/1971,22.2,9.4,15.8
5/10/1971,5/10/1971,24.4,9.4,16.9
5/11/1971,5/11/1971,24.4,13.9,19.15
5/12/1971,5/12/1971,21.7,5,13.35
5/13/1971,5/13/1971,19.4,2.8,11.1
5/14/1971,5/14/1971,25,8.3,16.65
5/15/1971,5/15/1971,26.7,10,18.35
5/16/1971,5/16/1971,30.6,12.8,21.7
5/17/1971,5/17/1971,30.6,12.8,21.7
5/18/1971,5/18/1971,29.4,17.8,23.6
5/19/1971,5/19/1971,28.3,16.1,22.2
5/20/1971,5/20/1971,22.8,8.9,15.85
5/21/1971,5/21/1971,23.9,7.8,15.85
5/22/1971,5/22/1971,23.3,6.7,15
5/23/1971,5/23/1971,22.8,12.2,17.5
5/24/1971,5/24/1971,23.3,17.2,20.25
5/25/1971,5/25/1971,22.2,13.3,17.75
5/26/1971,5/26/1971,16.7,6.7,11.7
5/27/1971,5/27/1971,19.4,3.9,11.65
5/28/1971,5/28/1971,21.1,5.6,13.35
5/29/1971,5/29/1971,24.4,6.7,15.55
5/30/1971,5/30/1971,28.9,11.1,20
5/31/1971,5/31/1971,28.9,13.9,21.4
6/1/1971,6/1/1971,28.3,16.7,22.5
6/2/1971,6/2/1971,28.9,17.8,23.35
6/3/1971,6/3/1971,30.6,19.4,25
6/4/1971,6/4/1971,33.3,15.6,24.45
6/5/1971,6/5/1971,33.9,21.1,27.5
6/6/1971,6/6/1971,34.4,21.1,27.75
6/7/1971,6/7/1971,34.4,21.1,27.75
6/8/1971,6/8/1971,34.4,16.1,25.25
6/9/1971,6/9/1971,26.1,10,18.05
6/10/1971,6/10/1971,26.7,13.3,20
6/11/1971,6/11/1971,34.4,13.3,23.85
6/12/1971,6/12/1971,34.4,19.4,26.9
6/13/1971,6/13/1971,34.4,19.4,26.9
6/14/1971,6/14/1971,33.3,19.4,26.35
6/15/1971,6/15/1971,31.7,18.3,25
6/16/1971,6/16/1971,32.2,18.9,25.55
6/17/1971,6/17/1971,31.1,17.8,24.45
6/18/1971,6/18/1971,32.8,16.7,24.75
6/19/1971,6/19/1971,36.7,20.6,28.65
6/20/1971,6/20/1971,34.4,20,27.2
6/21/1971,6/21/1971,33.3,17.2,25.25
6/22/1971,6/22/1971,30,12.8,21.4
6/23/1971,6/23/1971,30.6,19.4,25
6/24/1971,6/24/1971,33.9,18.9,26.4
6/25/1971,6/25/1971,34.4,19.4,26.9
6/26/1971,6/26/1971,34.4,17.2,25.8
6/27/1971,6/27/1971,36.1,23.9,30
6/28/1971,6/28/1971,36.1,22.8,29.45
6/29/1971,6/29/1971,35.6,21.1,28.35
6/30/1971,6/30/1971,33.3,19.4,26.35
7/1/1971,7/1/1971,26.7,18.3,22.5
7/2/1971,7/2/1971,30,16.1,23.05
7/3/1971,7/3/1971,29.4,17.2,23.3
7/4/1971,7/4/1971,31.7,17.8,24.75
7/5/1971,7/5/1971,27.8,19.4,23.6
7/6/1971,7/6/1971,30,19.4,24.7
7/7/1971,7/7/1971,31.1,19.4,25.25
7/8/1971,7/8/1971,33.9,22.2,28.05
